Time,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
200907,-18.019585403871258,-1.7961190329560341,0.4297137229656372,0.03395333488648635,-0.11987596004069244,-0.05230814121817401,0.02501867401552046,0.049564689953118496,-0.08194232940164191,-0.018448615215208714
200908,-18.34545072973785,-1.7992110661514211,0.5212521971895012,0.03504541862302873,-0.13904951747339786,-0.0258943882711502,0.009153971913994342,0.04837603751454443,-0.057132159371131794,-0.051447873151222234
200909,-18.620054503369175,-1.6200732489978689,0.42012686438069125,0.06636853749631759,-0.1675745952589849,-0.0215834019389139,-0.01852750196957833,0.0354960017676925,-0.068113083907121,-0.030970708710223654
200910,-18.51623402579375,-1.7017962661195571,0.4913782499504685,0.04365474587039402,-0.1483904229000691,-0.01999617164111643,-0.006763630023435972,0.01601102791465678,-0.02562019147413319,-0.015750971627049273
200911,-19.402058371798418,-1.4585653273251529,0.7104535303237718,-0.08885426214504309,-0.12319406301429121,-0.02162604360478935,-0.010764028168715552,0.006576064563273496,-0.06766440573252809,0.001370270428522501
200912,-17.09354112690884,-2.099827518661708,0.4675665603384266,-0.04335577202969407,-0.1374053879572492,-0.037005827649460823,0.0043452893479166725,0.0231416030828536,-0.08021587532573522,0.017101138745788242
201001,-18.151075671979797,-1.9281136551252767,0.7035698248627676,-0.017308633514327723,-0.1246683658337511,-0.017616513782931862,-0.008666684669296584,0.035922049953193244,-0.02692336607549264,-0.011868479243408477
201002,-18.077753794341582,-1.8908563061480776,0.7446008250726963,-0.03647199038885258,-0.11095688244821048,-0.019743238803332366,-0.01937941505364775,0.026174523475035127,-0.01908619693129201,0.001923826866346315
201003,-17.193925342445677,-2.04952326502301,0.6014163845942421,-0.0029009942447539164,-0.053314785678429885,-0.04175821831533356,-0.014264798792257246,0.02519276207131612,-0.016747404382958297,0.017239843553619384
201004,-17.607539829807287,-1.7480187150749906,0.564686621575822,-0.015342588213984362,-0.050818091385981826,-0.049934955170167536,-0.019707714680594967,0.012291363372287692,-0.02402570596464033,0.009360911504319187
201005,-18.526698676817396,-1.2880193085841563,0.55945895151769,-0.048984028540192306,-0.012787981971332487,-0.1119761710325676,-0.061997418269507054,0.007752377655389103,-0.024407823275587413,0.04200730220469066
201006,-19.6482926492498,-0.7664640675934734,0.5558375519088522,-0.07140521860559385,-0.03561080983745586,-0.14044098616057626,-0.05219913232875323,0.031165145728235772,-0.0601359958061598,0.05019273568157137
201007,-19.999851204359736,-0.6567542718792925,0.7236424350676385,-0.18977516623582702,-0.06606628942715226,-0.12662575866798909,-0.04906885444358176,0.10220669090090925,-0.09036057841660645,0.03712801538254582
201008,-20.963322401223625,-0.0022100136870611712,0.488265324141228,-0.18010186387096838,-0.02898556927493034,-0.07149080621006194,-0.053021622887976363,0.08142887949823033,-0.052170157603904734,0.03852282423771935
201009,-20.87683885139573,-0.11548726555810762,0.6423123445936806,-0.2545204267890489,-0.028100365720724767,-0.009928374067156197,-0.04808557221086201,0.04675016070794431,-0.04073370687343021,0.03361911787926985
201010,-20.90710147577595,-0.23894210712660105,0.8787156554718603,-0.3444865032144624,-0.05077523917852901,-0.004137401933282816,-0.027085982878646955,0.045290643639743305,-0.0532977974766065,0.039870810370290166
201011,-20.108669068266963,-0.4154143837645549,0.6878314288169293,-0.1957679362314881,-0.06850424839514675,-0.050169788673389996,-0.01967925290161845,0.0353605231572741,-0.05146750507231628,0.03280664052077085
201012,-18.437115399771812,-1.235847490799379,0.653852969949629,-0.0030783755497071417,-0.10570447612724874,-0.14510678137761643,-0.025608175507586428,0.0027237349257008894,-0.06506791453030011,0.017352681332159847
201101,-18.39868268725167,-1.315368575485882,0.8204163946382842,-0.0730438329643742,-0.1213357965827055,-0.08258678387967719,-0.015813838241960084,0.04688251847054521,-0.0653818822352995,0.012664630829282382
201102,-17.882254491776866,-1.39230444239551,0.5947820914495645,0.036712716213127244,-0.0809124506082783,-0.07401730623880265,-0.031874912116539096,0.015674640225854353,-0.03945832413485024,0.003991468574399555
201103,-17.428515308107194,-1.4068977488656162,0.4084487548216906,0.03824410133282582,-0.07025414683037506,-0.060578945475055,-0.017436934547886047,0.01637374393144012,-0.039059438405909794,0.004411107990785409
201104,-18.197270880026895,-1.2673470836480096,0.6396728813076191,-0.062037312846726776,-0.07261196881030954,-0.060623015980008,-0.022845491329684078,0.011939434717046591,-0.04155589099914525,0.002945292508840975
201105,-19.021524169204433,-0.869029143399672,0.6853750310939255,-0.13986322834981052,-0.06018490539429503,-0.04884023770451035,-0.03310443827164275,0.02351382945925925,-0.06124862306841914,0.0018194160968043438
201106,-18.660158326571313,-1.0370389008689247,0.7195594943858176,-0.15489441795374048,-0.042550716770554824,-0.06853204418995276,-0.03624091471285809,0.02344604105625224,-0.06028303842126699,0.014058387842565658
201107,-19.73437965906438,-0.3883818731013463,0.8483385175492225,-0.296239985149169,-0.05659627650544556,-0.02397973296964694,-0.037163351133932467,0.041236060655444065,-0.07967564010807604,0.01430164703271314
201108,-21.141412813957608,0.36009767587856023,0.5253480572340863,-0.2630872398776313,-0.004355649796198688,-0.014894082458492507,-0.04845315616325812,0.04499465674610156,-0.07461947134715013,0.012435608771332146
201109,-21.31832949130017,0.800368914248284,0.17344356851217044,-0.13782502833038868,-0.05267995688331096,0.014870727996737386,-0.030018931000064374,0.030949905719805285,-0.04028466716187748,0.01463807272130077
201110,-20.956261767386252,0.4703335660782732,0.39444298513979276,-0.21317999456853123,-0.05582220890743674,0.0214177366633804,-0.02450135453657663,0.05004220696423654,-0.03449176020465214,0.01308759798084449
201111,-20.93745373323877,0.565021260603043,0.30711027072275665,-0.1856341338678129,-0.04822134723575092,0.048946398831760454,-0.032458548729592106,0.043756313000874285,-0.0334870445331649,0.01304443816472577
201112,-21.242201567133055,0.8725627061018438,0.18319998923427203,-0.17226459438785707,-0.012606686110047382,0.04103616352604225,-0.03465371056456662,0.03542159721351333,-0.030211143520430455,0.00960237739266896
201201,-21.514828791332693,1.0199004431315448,0.2429884875397107,-0.2345487910267653,-0.0049993279546526005,0.046062146263426425,-0.03706660889865909,0.06742147340037212,-0.023083645856892973,0.005462018122720646
201202,-20.893325755522387,0.8458132859850415,0.20572882903204887,-0.21089460527352027,0.005357629962532667,0.05512227775181086,-0.027407428225868023,0.03747461211199445,-0.013166413931404762,0.013513812086369694
201203,-20.13373302717562,0.4752054588599327,0.2964375535952609,-0.20030290843898507,-0.012745888458129458,0.051793638477858034,-0.03022792101682918,0.013072517287077342,-0.02101326221859069,0.01238003383601368
201204,-20.82532617341885,0.8887324770906001,0.2369718924169339,-0.23051019158222405,0.02928450779290269,0.05758004726434959,-0.037010557323977275,0.006785351387389695,-0.020975292074674048,0.008137301372989354
201205,-21.440429619406604,1.4274042260069,-0.06217657887082845,-0.19119845964308052,0.08411382250535303,0.034369449942528184,-0.05272004399815459,-0.004177804649985828,-0.022294229739640837,0.0061608589191873625
201206,-21.04525192126456,1.2986533698282428,-0.03711808630316299,-0.1928497774539858,0.055868469726031975,0.03722748979715967,-0.04453491927206719,0.0002569097834961762,-0.014433633640195589,0.008911417584779369
201207,-21.44535245818256,1.4497770858148689,-0.007435849096598329,-0.1610679200408003,0.02565850690908185,0.03643834902715312,-0.040253129815874644,0.018505952891887653,-0.014224452951449005,0.014789426501332482
201208,-21.24116709083776,1.3740780143010067,0.04369191118712076,-0.19777392070068125,0.025022619084917926,0.05805165376986465,-0.03390487961851981,0.02096445574836946,-0.007421016155728746,0.008722406586607247
201209,-21.00378275050653,1.26578229026857,0.08330976652351071,-0.22378740157886934,0.04893259267708223,0.061020548872019006,-0.029135179818496854,0.0195316115668016,-0.0036031772813157397,0.007942169207943515
201210,-20.63651605329927,1.1595707688013481,0.05214791188548537,-0.1768675463174902,0.03721200455908792,0.052573764846732825,-0.024629331189179083,0.02164991981747636,-0.004887471986638576,0.009758343337130932
201211,-20.81809061218006,1.2771241902370405,0.0375434445222036,-0.21500408687564312,0.03686536339460701,0.062752152808278,-0.028767341043824786,0.029437352736636547,0.0007162712283216784,0.0070185558236000875
201212,-20.406846915824378,1.016513716325236,0.09961264835823545,-0.19717804021566984,0.026710802959898153,0.05883834664999256,-0.023688579630410066,0.016308051386451337,0.0014107661072358592,0.013820652306447863
201301,-19.816932638705623,0.6550352353074437,0.215572862059315,-0.17775670071526847,0.006390189118098906,0.051671478366193804,-0.021360786262311075,0.011659170981867067,-0.007792121158156166,0.01783086832981724
201302,-20.07012780486045,0.8512203198078551,0.21049198107552616,-0.20418395124672703,0.033743460669542855,0.052386688495341054,-0.03128801312504279,0.016180283234941414,-0.010273152615746621,0.01272629416913459
201303,-20.010626649184974,0.869819184381063,0.16816247056314915,-0.21275059892160464,0.041042673020159987,0.057176374628742414,-0.025275511536088407,0.012648776656181401,-0.007998365372779056,0.013343110758467884
201304,-20.276220633069155,1.0376973998351164,0.08205617069072023,-0.1859893193702344,0.03551538423536906,0.05912057597538165,-0.02591423901351289,0.01716872676266945,-0.0027946099616169774,0.0159692560103232
201305,-19.101852231351828,0.408745127843527,0.19087649246014465,-0.12623413525066832,-0.0021093774845585647,0.044531782416225664,-0.023836687670974892,-0.005683379384009407,-0.005044759285828983,0.016414654875933014
201306,-17.966517468034098,-0.16839648288871314,0.2473129004302853,0.0010312125635971925,-0.051693355092820845,0.004835688838292122,-0.02394529174075845,-0.037695262838938336,-0.022159117989741836,0.02405990279791881
201307,-17.852278858416256,-0.34280159123305043,0.38375051371744745,-0.031882046269365645,-0.06963007927383419,0.007814608388684757,-0.027468105138958483,-0.025224231800704166,-0.03101533787588361,0.027397791595376652
201308,-17.062266533098907,-0.6519838065975451,0.3168324685633632,0.05147931238483972,-0.0791002355931836,0.001473951893529164,-0.029422528827327207,-0.043686826431141294,-0.01657923054202458,0.03262402295973287
201309,-17.675654454825327,-0.3892475705147511,0.3938767203619461,-0.04357988667031874,-0.04040650507388256,0.018235555086233236,-0.03179890974834061,-0.021228293961593418,-0.014744431044065441,0.032141852852906695
201310,-17.742238906500955,-0.29549501639405024,0.40531434592107607,-0.060828868834454736,-0.05658414994762357,0.015538027498404194,-0.025255241455242158,-0.020667509060254417,-0.013124978426727697,0.03171584513842787
201311,-17.405723388919142,-0.5168291573977462,0.5808339765158645,-0.09601926136778051,-0.09863796849574707,0.00988721133855806,-0.01579144554104533,-0.007992538490526849,-0.02066804253227723,0.03167813607200717
201312,-16.420966537305116,-0.9796039110107798,0.5018161512590262,0.057346464129739975,-0.12566587913343946,-0.010436162208723157,-0.01287430844123253,-0.040892342793211654,-0.016419942067362903,0.034539458675874296
201401,-17.166354796296886,-0.4664210031345029,0.3460466422059841,0.050646255077823873,-0.09274581553710985,0.010326205004250176,-0.01817917796051367,-0.027538792075175882,-0.003418727956050372,0.02944648496001008
201402,-17.12488833171594,-0.4498511700066394,0.3205787039696114,0.07524681426260627,-0.10154736363459298,-0.012033072311134313,-0.025556174020000856,-0.03093219636762453,-0.006490048723839592,0.027783163204060553
201403,-16.581798856085342,-0.6076383297353581,0.1447769506008029,0.2012462229960595,-0.10958834935338756,-0.009078704208193114,-0.02334167222144254,-0.03704062757732497,0.028028428407129158,0.027588766883385466
201404,-16.695510527807134,-0.5209094987818891,0.1134589179550999,0.19308149544444433,-0.09708174957736128,-0.002134338913560697,-0.022052241228492347,-0.034809965244485194,0.022089072210809507,0.023491212963932195
201405,-17.076320084948755,-0.24438336467759467,0.07675825214824367,0.17106373400432143,-0.08458205311632337,-0.0066643707188203645,-0.029229315364593795,-0.029030624748994,0.01922030989652484,0.023190752230919775
201406,-16.77847963986309,-0.31141424435037995,0.011450278690900565,0.18468242020351952,-0.07215495500726068,-0.003000331511407939,-0.022796613647796244,-0.028373766664837128,0.024514034553054686,0.02434185177141573
201407,-16.41568136623432,-0.3602557665930895,-0.13778556451399152,0.26383393755931717,-0.05417183352884367,-0.010187117179979869,-0.020614781416550935,-0.040128444280630574,0.048583018188127866,0.03394677033272861
201408,-16.800266452483452,-0.057440413613690566,-0.2366025009968681,0.2519419647926393,-0.03690812823094335,-0.008071540943533814,-0.027359145474778426,-0.02745707983211983,0.03443387993599761,0.028914308834743177
201409,-16.32218238438818,-0.2648580682854118,-0.25590928096856047,0.2742677236779626,-0.033234180091563294,0.0029091439723709298,-0.025729204707756397,-0.021204667261213905,0.047917541734096694,0.029033359714178423
201410,-16.68710270250266,-0.055353339669997254,-0.2194726969841579,0.24161125060010705,-0.04705197867513803,-0.016945737700590095,-0.03556433473660812,-0.016113481140847218,0.030926112358366963,0.029744914947327616
201411,-17.047227464620736,0.18469150001129905,-0.24044941582070012,0.21711735174517333,-0.052942433060663555,-0.014307143000169024,-0.030414083765621568,-0.01100101634949618,0.04099459793053369,0.017416164906461615
201412,-16.605281738562464,0.26709945176048644,-0.4847373258695651,0.2359077269873937,-0.048281396904988595,-0.008911055886061591,-0.03500054192652549,-0.010704302058576849,0.0397786460813019,0.03324688204021118
201501,-17.993232521156123,0.9030231650883289,-0.46796502729222555,0.17405689699179266,-0.04415051644137908,0.005554476187766583,-0.03657030061695317,0.014322424575067908,0.04114246689425396,0.028436833960038595
201502,-16.921509393032085,0.4704877541241303,-0.5019098831628257,0.20313018181624962,-0.04054373727416201,-0.0010785954432107237,-0.031967874927296386,0.005453013190077426,0.03761749469550185,0.029933089412310893
201503,-17.182404119111442,0.5916799329064294,-0.40431538463861993,0.15267137111129295,-0.059704677540446234,-0.004938909074238814,-0.041576024973956176,0.005017594529422866,0.019626433995913243,0.03727787759531991
201504,-16.915694152990785,0.41632385987691606,-0.3688975548846636,0.14020579349998075,-0.06589950801475038,-0.0009086852791221224,-0.03263945524545211,0.020205629482420887,0.005438336358068672,0.02969264209679828
201505,-16.654809388733536,0.3193742235231807,-0.3204412718021227,0.13426373006977194,-0.06761255715221236,-0.004043596520247514,-0.03618644833992037,0.01014508074509899,-0.003003284666824795,0.028686031371356533
201506,-16.076657687248314,0.0008740972326292325,-0.2382886612219697,0.14561835958791003,-0.09881032454866955,-4.1164559443580194e-05,-0.041055783584875494,-0.0028392008151403914,-0.01429861904439141,0.027941349994543136
201507,-16.35967458814599,0.2970124836882152,-0.2958226071473538,0.12917452477864905,-0.0822237974924719,0.010033676234427358,-0.04208429372229983,-0.007792736361090363,-0.013036486165401895,0.022751807368862453
201508,-16.124230064933354,0.3250770926739109,-0.3389343090638045,0.08017537692538353,-0.06700891750775324,0.009182873681516142,-0.03731744864512455,0.0003837224287711947,0.009402502179208742,0.012410896836196726
201509,-16.682190205022668,0.4957592279651923,-0.31019320834238984,0.03744047642780174,-0.04662377157327465,0.02039221265503716,-0.03936001430925287,0.00869700847031693,-0.01146991031589325,0.02067523844020982
201510,-16.17357078244328,0.433231794950505,-0.35238501732584554,0.07662833882917837,-0.07582853908282819,-0.003164431174612124,-0.03318218954473031,-0.007159614440118327,-0.0015033023376030655,0.025706536913648385
201511,-15.692288692133994,0.5209724179725228,-0.43412428465866093,0.03800743867939623,-0.08560817817378215,-0.014911718004643304,-0.029858733713847646,-0.014205711187177332,-0.010956310243195969,0.024340172009258212
201512,-15.307627780042584,0.5280202295105729,-0.4463653023559685,0.0329595304443745,-0.08970879672975456,-0.016118922624448122,-0.025820984065498577,-0.02050030959177554,-0.016788180594018768,0.03293825688174889
201601,-16.44888896090938,0.9304694458694245,-0.29069043044773,-0.011677464807618401,-0.04169724016842517,0.014470730393336921,-0.030943378218439312,7.526192745863757e-05,-0.012089477507823562,0.030705453393298283
201602,-16.757492962893252,1.154598665622961,-0.36571226454485184,-0.013790616433873274,-0.06861564017716763,-0.01763069785440509,-0.04178084650355836,-0.011786801914970432,-0.027848118178920876,0.043974631477863346
201603,-16.767753371240172,1.0486920652006466,-0.32787048808891106,-0.03051684803018405,-0.08829558848979654,-0.0016828757626920618,-0.03305442556991237,0.007125915904517588,-0.02306587078137463,0.0395809197330081
201604,-16.512874748730876,0.9648221904166174,-0.3744027791740346,0.0028514753190488915,-0.07858956342953692,0.01133301044431594,-0.020663574748310494,0.00744993654898868,-0.010807053675150164,0.035944465342423196
201605,-16.227763036286387,1.0407957044927256,-0.41760463744753534,0.018682154830028604,-0.0880292302952735,-0.0032644089020510366,-0.021768453173780827,-0.007009851609143247,-0.014993279849222144,0.03516257472802311
201606,-17.362881420265342,1.3513746956372665,-0.3645144000722658,0.022391872964990917,-0.06754203124482276,0.013747209036659455,-0.02854425559104213,0.00979014172928235,-0.0013292992990242862,0.03647820396227499
201607,-17.222503424686316,1.4202370415548666,-0.41680916294041004,0.01696921816418354,-0.07545230765081026,0.02009884262329711,-0.024314890843530317,0.006340202462307032,-0.00395885218943104,0.04050438600444251
201608,-16.644343623575573,1.3175184574506613,-0.5076676633073343,0.040104962973552934,-0.08484509154527246,0.01425933506515619,-0.01333342595200478,0.00237912757256592,-0.0013532250806219566,-0.037399063544265206
201609,-16.674294747205423,1.2867406184643466,-0.4534190234625524,-0.017405452469606352,-0.06741724947759763,0.002936825350436892,-0.017311244531075166,-0.007378753272360629,0.0003694986337235251,-0.026607034936145812
201610,-16.098339627989777,1.0197006028112265,-0.391747463898191,-0.016146775711317327,-0.0634358422291172,-0.0008122037116508039,-0.016223735414257083,0.001864998994206174,-0.005980806127966638,-0.020992535635384366
201611,-14.422812542551908,0.3986249856526608,-0.3628768236927733,0.07841632998811343,-0.08285163821054811,-0.016951169068111234,-0.015712144778833606,-0.02537178015446246,-0.0078022744006971175,-0.0337891988225624
201612,-14.194973138295737,0.37212599092781246,-0.34175961018219553,0.07755012143751802,-0.056266158156559075,-0.020065779337495458,-0.018906069855397264,-0.01675268542719848,-0.017737256252807445,-0.027280744470659615
201701,-14.17076135657955,0.36711970066000155,-0.34901522844453925,0.07494301428981827,-0.030435103830511543,0.022337348061885753,-0.018596477354805876,0.005157902695095761,0.004278266376688331,-0.015836115741116482
201702,-14.128049431886685,0.509561978454259,-0.42299907005711923,0.08316568584890892,-0.03059444899669806,0.01384681412043063,-0.017755090151154496,-0.015453067990270247,0.009153552720434386,-0.02017379298428867
201703,-14.064836657281537,0.656131132321946,-0.3213176615510758,0.09337920205300312,-0.0580558499495683,-0.000917629295893514,-0.025286959317750577,-0.02418489284223644,0.0010473668311563131,-0.028320979256804466
201704,-14.289287675426673,0.8498558528657978,-0.31817292295609184,0.037139569579476145,-0.07098802401701575,-0.006374171431420628,-0.023623775365973494,-0.019306023688888552,0.005420448321750194,-0.028199196359795658
201705,-14.378203513377013,1.0424086067738192,-0.2779683286357876,0.030031890894838507,-0.05480270688978749,-0.003070009495592567,-0.024793503231042457,-0.02597339019726378,0.010483731643547878,-0.017926975988622237
201706,-14.000473600049773,1.0083145712575012,-0.3117388243521719,0.0486388405853201,-0.07411310854177564,0.005646192077654081,-0.022470977308211744,-0.01964410566363127,0.0032211219668653655,-0.01922073468211741
201707,-14.045889999969436,1.0113588300767047,-0.24422413892116498,0.05563286008462808,-0.05048120613207811,0.008892021916340016,-0.017547045151067812,-0.003920396728722515,0.006071457552764511,-0.025941172441873835
201708,-14.42006395788781,1.2359631047920254,-0.29761335391224353,0.03355537689400207,-0.04751638755404044,0.016101450844443338,-0.01729647578640287,5.212756054048693e-05,-0.0021130526589316456,-0.02595373241598824
201709,-13.725018040495806,1.038717392901538,-0.34929000885067896,0.031668344435166904,-0.06101349472952431,0.014798819174471964,-0.016687692322054574,-0.0023406285644873674,0.0039012678554650893,-0.01843063164002264
201710,-13.440382870973826,1.087813019890608,-0.393448899169059,0.025915203448893875,-0.0715677556223818,0.019004312678286173,-0.014047218753991075,-0.0036164306928003157,0.0011664253082638645,-0.015767777891321607
201711,-13.03526074769076,1.202320331245066,-0.47275764367589657,0.004475954521026224,-0.0673630480312945,0.011596812974131362,-0.013314557367852161,-0.00533241722856636,0.0006132347485692788,-0.023010966673366277
201712,-12.834881116223212,1.3189308995079603,-0.5050373780045339,0.015757603842343586,-0.07537542319128512,0.00420778866900364,-0.014161170565900678,-0.01083698329343761,-0.0015098331032104206,-0.0317979102206223
201801,-11.861730786145483,1.0852317254654507,-0.5871152605313293,0.03906535380526035,-0.0535348392468117,0.022437499539635655,-0.006693477764379483,0.0043006204993738355,0.01013460794595161,-0.015875113980308365
201802,-11.3469908213383,1.0542812863166537,-0.4947748324708981,0.035563850318482304,-0.04342502797362625,0.014862354677677577,-0.00962044174876018,-0.0012475026521524728,0.016098880498599685,-0.014676362491452889
201803,-11.548101792328536,1.286062103702296,-0.5134549391437696,0.03560549688201243,-0.040462684354173405,0.025135836579279463,-0.004699200894467197,0.010885644032254862,0.015312894292267117,-0.013666586759315884
201804,-10.803342170286808,1.1645905947277717,-0.5867217872988738,0.024403836663495874,-0.030800882133646963,0.0257157214973023,-0.005012336495288603,0.007819584273803895,0.018165163145669183,-0.00720104720532946
201805,-11.0309822579048,1.3004708835682106,-0.5102346832441451,0.03786792537025447,-0.015851796836510976,0.027919263556296876,-0.011135233343035074,0.0035438663207145995,0.022086525996398855,-0.01230313501849551
201806,-10.889608966920813,1.3720812533175826,-0.5802689847991895,0.012361997097021356,-0.0203132814353434,0.020644999393695164,-0.004640324879248293,0.01626975689769345,0.010843903237516633,-0.011525709474985345
201807,-10.507217696887842,1.3682031137526987,-0.5995637533817583,-0.00357359364408524,0.0005905670841473113,0.03869495177343532,-0.00012543469003759348,0.025874667925442716,0.015726519065101904,-0.005659255990592605
201808,-10.757527419682686,1.522863923256861,-0.5485072084189745,-0.008553530273697452,0.01277546234503516,0.032684568442263265,-0.006561692376640037,0.018338089428716117,0.019563129273341445,-0.009238271006486347
201809,-10.085935819249666,1.4224518286968997,-0.5581818051072525,-0.010086602859690687,0.006213581992922212,0.039510863882664025,-0.001502356007056463,0.023823106636165728,0.0073788422785964845,-0.013575931507891633
201810,-9.882793537773436,1.415082802398517,-0.4880975389650316,-0.050888611542564154,0.011470018205975336,0.035959803673278744,-0.007510764658310632,0.023444045312880354,0.010531671434985986,-0.010935798489091002
201811,-10.270347414999604,1.6228840489896033,-0.4283200398871185,-0.055112410219365485,0.01081341547668765,0.025713919552232935,-0.01525705037630146,0.020059120198839573,0.0015261098279231535,-0.014754906098703172
201812,-11.183506792540715,1.887375535463857,-0.2508694734828136,-0.016326683184262582,-0.023353277772891635,0.013054620299432305,-0.02210907603278824,0.008244798148827576,-0.0025580331330084744,-0.018184447977765347
